,run_id,model,task_name,task_param,date,time,n_name_recommendations,n_unique_names_recommendations,n_unique_author_recommendations,n_author_hallucinations,name_similarity,gender_diversity,ethnicity_diversity,aps_scholarly_similarity,oa_scholarly_similarity,scholarly_similarity,aps_career_age_similarity,oa_career_age_similarity,career_age_similarity,institutions_share,country_of_affiliation_share,coauthors_share,coauthors_recommended_share,recommended_author_pairs_are_coauthors
160,l3_70_top100_1214_00,llama3-70b,top_k,top_100,2024-12-14,00:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
161,l3_70_top100_1214_08,llama3-70b,top_k,top_100,2024-12-14,08:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
162,l3_70_top100_1214_16,llama3-70b,top_k,top_100,2024-12-14,16:00,98,98,86,12,0.5128958123958134,0.3709127635399571,0.6345158439590961,0.0288902115211855,0.0354736139342939,0.0181339554068914,0.9815365173853658,0.982652572717712,0.9820945450515388,0.0224077431233958,0.3266035808262699,0.0571762779977779,0.1413446102937396,0.0102599179206566
163,l3_70_top100_1215_00,llama3-70b,top_k,top_100,2024-12-15,00:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
164,l3_70_top100_1215_08,llama3-70b,top_k,top_100,2024-12-15,08:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
165,l3_70_top100_1215_16,llama3-70b,top_k,top_100,2024-12-15,16:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
166,l3_70_top5_1209_00,llama3-70b,top_k,top_5,2024-12-09,00:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
167,l3_70_top5_1209_08,llama3-70b,top_k,top_5,2024-12-09,08:00,5,5,5,0,0.512791514041514,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
168,l3_70_top5_1209_16,llama3-70b,top_k,top_5,2024-12-09,16:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
169,l3_70_top5_1210_00,llama3-70b,top_k,top_5,2024-12-10,00:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
170,l3_70_top5_1210_08,llama3-70b,top_k,top_5,2024-12-10,08:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
171,l3_70_top5_1210_16,llama3-70b,top_k,top_5,2024-12-10,16:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
172,l3_70_top5_1211_00,llama3-70b,top_k,top_5,2024-12-11,00:00,5,5,5,0,0.512791514041514,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
173,l3_70_top5_1211_08,llama3-70b,top_k,top_5,2024-12-11,08:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
174,l3_70_top5_1211_16,llama3-70b,top_k,top_5,2024-12-11,16:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
175,l3_70_top5_1212_00,llama3-70b,top_k,top_5,2024-12-12,00:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
176,l3_70_top5_1212_08,llama3-70b,top_k,top_5,2024-12-12,08:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
177,l3_70_top5_1212_16,llama3-70b,top_k,top_5,2024-12-12,16:00,5,5,5,0,0.512791514041514,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
178,l3_70_top5_1213_00,llama3-70b,top_k,top_5,2024-12-13,00:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
179,l3_70_top5_1213_08,llama3-70b,top_k,top_5,2024-12-13,08:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
180,l3_70_top5_1213_16,llama3-70b,top_k,top_5,2024-12-13,16:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
181,l3_70_top5_1214_00,llama3-70b,top_k,top_5,2024-12-14,00:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
182,l3_70_top5_1214_08,llama3-70b,top_k,top_5,2024-12-14,08:00,5,5,5,0,0.5094653467447585,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
183,l3_70_top5_1214_16,llama3-70b,top_k,top_5,2024-12-14,16:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
184,l3_70_top5_1215_00,llama3-70b,top_k,top_5,2024-12-15,00:00,5,5,5,0,0.5073198859963566,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
185,l3_70_top5_1215_08,llama3-70b,top_k,top_5,2024-12-15,08:00,5,5,5,0,0.512791514041514,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
186,l3_70_top5_1215_16,llama3-70b,top_k,top_5,2024-12-15,16:00,5,5,5,0,0.512791514041514,0.3199999999999998,0.3199999999999998,0.0497287541213243,0.0242754686015512,0.0172867999986277,0.74109250063126,0.7917335248452515,0.7664130127382558,0.0507246376811594,0.5555555555555556,0.0968991351583538,0.1666666666666666,0.15
